ef,query_id,oracle_rank,candidate_id,pq_rank,gt_relevant,candidate_count
32,90,9,357584,8,1,677
32,90,10,378076,13,1,677
32,91,1,697160,1,1,497
32,91,2,247201,2,1,497
32,91,3,139928,4,1,497
32,91,4,776021,3,1,497
32,91,5,263350,5,1,497
32,91,6,232637,6,1,497
32,91,7,936583,7,1,497
32,91,8,67232,8,1,497
32,91,9,282235,9,1,497
32,91,10,129362,10,0,497
32,92,1,857898,1,0,799
32,92,2,608558,3,0,799
32,92,3,377355,2,0,799
32,92,4,650049,13,0,799
32,92,5,296980,6,0,799
32,92,6,830393,5,0,799
32,92,7,680869,17,0,799
32,92,8,583249,22,0,799
32,92,9,459388,7,0,799
32,92,10,434056,14,0,799
32,93,1,784413,1,1,650
32,93,2,642061,2,1,650
32,93,3,709639,3,1,650
32,93,4,593654,4,1,650
32,93,5,551578,6,1,650
32,93,6,629178,7,1,650
32,93,7,883338,5,1,650
32,93,8,325368,8,1,650
32,93,9,806302,9,1,650
32,93,10,836703,18,1,650
32,94,1,679775,1,1,728
32,94,2,465086,2,1,728
32,94,3,570382,3,1,728
32,94,4,943704,4,1,728
32,94,5,549065,5,1,728
32,94,6,501137,7,1,728
32,94,7,678783,6,0,728
32,94,8,494724,10,0,728
32,94,9,693297,11,0,728
32,94,10,457470,8,0,728
32,95,1,348477,2,1,665
32,95,2,807138,1,1,665
32,95,3,829934,3,1,665
32,95,4,146835,4,1,665
32,95,5,309812,5,1,665
32,95,6,773958,7,1,665
32,95,7,750992,9,1,665
32,95,8,179643,8,1,665
32,95,9,567518,12,1,665
32,95,10,852439,6,1,665
32,96,1,508970,1,1,496
32,96,2,645095,2,1,496
32,96,3,162558,3,1,496
32,96,4,354195,4,1,496
32,96,5,483783,7,1,496
32,96,6,311483,5,1,496
32,96,7,173086,9,1,496
32,96,8,389757,6,1,496
32,96,9,623565,8,1,496
32,96,10,499708,10,1,496
32,97,1,124995,2,1,574
32,97,2,127832,3,1,574
32,97,3,750088,1,1,574
32,97,4,407948,4,1,574
32,97,5,876629,5,1,574
32,97,6,678442,8,1,574
32,97,7,684581,7,1,574
32,97,8,854426,6,0,574
32,97,9,162696,11,0,574
32,97,10,161633,10,0,574
32,98,1,554395,1,1,797
32,98,2,415425,2,1,797
32,98,3,529793,3,1,797
32,98,4,83544,5,1,797
32,98,5,252512,4,1,797
32,98,6,562642,8,1,797
32,98,7,398690,6,1,797
32,98,8,416927,7,1,797
32,98,9,118644,9,1,797
32,98,10,593262,10,1,797
32,99,1,447303,1,1,784
32,99,2,986449,2,1,784
32,99,3,106909,3,1,784
32,99,4,21847,4,1,784
32,99,5,972222,5,1,784
32,99,6,845114,6,1,784
32,99,7,490905,8,1,784
32,99,8,379354,12,1,784
32,99,9,832163,11,1,784
32,99,10,58997,7,0,784
32,100,1,403982,1,1,721
32,100,2,187686,2,1,721
32,100,3,585451,8,1,721
32,100,4,402343,3,1,721
32,100,5,898177,7,1,721
32,100,6,558423,4,1,721
32,100,7,265224,5,1,721
32,100,8,374344,14,1,721
32,100,9,156790,6,1,721
32,100,10,500565,16,0,721
32,101,1,404171,1,1,685
32,101,2,730316,2,1,685
32,101,3,703552,3,1,685
32,101,4,407137,4,1,685
32,101,5,306698,5,1,685
32,101,6,790297,8,1,685
32,101,7,657393,6,1,685
32,101,8,68068,7,1,685
32,101,9,713867,9,1,685
32,101,10,552444,11,0,685
32,102,1,426550,1,1,830
32,102,2,759924,2,1,830
32,102,3,789418,4,1,830
32,102,4,517830,6,1,830
32,102,5,38477,5,1,830
32,102,6,530552,3,1,830
32,102,7,574030,8,1,830
32,102,8,651666,13,0,830
32,102,9,496521,9,0,830
32,102,10,648790,7,0,830
32,103,1,428319,1,1,804
32,103,2,895569,2,1,804
32,103,3,303792,3,1,804
32,103,4,691548,4,1,804
32,103,5,53916,8,1,804
32,103,6,705933,5,1,804
32,103,7,3657,6,1,804
32,103,8,589049,10,1,804
32,103,9,924758,9,0,804
32,103,10,627487,7,0,804
32,104,1,12983,1,1,647
32,104,2,405209,2,1,647
32,104,3,742513,3,1,647
32,104,4,731142,4,1,647
32,104,5,141340,7,1,647
32,104,6,758708,6,1,647
32,104,7,667636,5,1,647
32,104,8,703063,9,1,647
32,104,9,107963,8,1,647
32,104,10,716102,11,0,647
32,105,1,98738,1,1,816
32,105,2,921540,2,1,816
32,105,3,748537,3,0,816
32,105,4,541694,7,0,816
32,105,5,591734,5,0,816
32,105,6,389542,12,0,816
32,105,7,878198,6,0,816
32,105,8,813034,4,0,816
32,105,9,380830,13,0,816
32,105,10,579677,10,0,816
32,106,1,48216,1,1,638
32,106,2,395271,2,1,638
32,106,3,672135,3,1,638
32,106,4,446799,7,1,638
32,106,5,580294,6,1,638
32,106,6,509803,5,1,638
32,106,7,253432,4,1,638
32,106,8,786967,9,1,638
32,106,9,733422,8,1,638
32,106,10,484143,10,1,638
32,107,1,854237,1,1,740
32,107,2,756830,3,1,740
32,107,3,628967,2,1,740
32,107,4,795977,4,1,740
32,107,5,853645,5,1,740
32,107,6,941267,7,1,740
32,107,7,300754,6,1,740
32,107,8,578860,10,1,740
32,107,9,556635,8,1,740
32,107,10,472149,11,0,740
32,108,1,97065,1,1,275
32,108,2,190066,6,1,275
32,108,3,329905,2,1,275
32,108,4,891832,3,1,275
32,108,5,796629,8,1,275
32,108,6,800804,4,1,275
32,108,7,721717,7,1,275
32,108,8,888216,5,1,275
32,108,9,405558,10,1,275
32,108,10,647304,9,1,275
32,109,1,195605,1,1,760
32,109,2,48051,2,1,760
32,109,3,852609,3,1,760
32,109,4,493684,4,1,760
32,109,5,703974,5,1,760
32,109,6,901564,6,1,760
32,109,7,649072,8,1,760
32,109,8,152001,7,1,760
32,109,9,634335,9,1,760
32,109,10,921125,12,0,760
32,110,1,182936,1,1,958
32,110,2,35794,2,1,958
32,110,3,13603,3,1,958
32,110,4,760795,4,1,958
32,110,5,687923,6,1,958
32,110,6,480280,5,1,958
32,110,7,970386,9,1,958
32,110,8,271118,8,1,958
32,110,9,380967,7,1,958
32,110,10,915289,11,0,958
32,111,1,709517,2,1,453
32,111,2,641380,1,1,453
32,111,3,51794,5,1,453
32,111,4,79676,3,1,453
32,111,5,805156,4,1,453
32,111,6,780517,7,1,453
32,111,7,714722,8,1,453
32,111,8,315376,6,1,453
32,111,9,581012,13,1,453
32,111,10,486541,12,1,453
32,112,1,388396,1,1,1034
32,112,2,930770,2,1,1034
32,112,3,442862,3,0,1034
32,112,4,914581,6,0,1034
32,112,5,284738,5,0,1034
32,112,6,557840,4,0,1034
32,112,7,972026,8,0,1034
32,112,8,367066,10,0,1034
32,112,9,695530,12,0,1034
32,112,10,936623,9,0,1034
32,113,1,818901,1,1,639
32,113,2,408508,2,1,639
32,113,3,938946,3,1,639
32,113,4,769991,6,1,639
32,113,5,201893,5,1,639
32,113,6,427653,4,1,639
32,113,7,89046,7,1,639
32,113,8,592733,9,1,639
32,113,9,770292,14,1,639
32,113,10,594617,11,0,639
32,114,1,463816,1,1,557
32,114,2,526445,3,1,557
32,114,3,211075,4,1,557
32,114,4,511717,7,1,557
32,114,5,955389,2,1,557
32,114,6,41244,8,1,557
32,114,7,752930,5,1,557
32,114,8,69367,10,1,557
32,114,9,345725,6,0,557
32,114,10,902044,15,0,557
32,115,1,68799,1,1,771
32,115,2,73158,2,1,771
32,115,3,352660,3,1,771
32,115,4,700949,5,1,771
32,115,5,931325,4,1,771
32,115,6,783987,6,1,771
32,115,7,476981,7,1,771
32,115,8,515232,12,1,771
32,115,9,478028,11,1,771
32,115,10,767309,10,1,771
32,116,1,78384,1,1,739
32,116,2,979640,4,1,739
32,116,3,380141,3,1,739
32,116,4,270301,2,1,739
32,116,5,905089,5,1,739
32,116,6,259152,6,1,739
32,116,7,946294,8,1,739
32,116,8,249074,7,1,739
32,116,9,164146,9,1,739
32,116,10,585648,10,0,739
32,117,1,986352,1,1,929
32,117,2,543134,2,1,929
32,117,3,226964,3,1,929
32,117,4,535087,5,1,929
32,117,5,803139,4,1,929
32,117,6,388403,10,1,929
32,117,7,643981,6,1,929
32,117,8,186088,7,1,929
32,117,9,80880,8,1,929
32,117,10,224088,9,0,929
32,118,1,338218,1,1,573
32,118,2,389886,2,1,573
32,118,3,366841,3,1,573
32,118,4,250952,4,1,573
32,118,5,435068,6,1,573
32,118,6,19621,5,1,573
32,118,7,971512,7,1,573
32,118,8,491504,8,1,573
32,118,9,868509,9,1,573
32,118,10,840884,10,1,573
32,119,1,724345,1,1,544
32,119,2,128401,2,1,544
32,119,3,489995,3,1,544
32,119,4,296322,4,1,544
32,119,5,579455,5,1,544
32,119,6,215102,6,1,544
32,119,7,648973,7,1,544
32,119,8,193722,8,1,544
32,119,9,581652,14,1,544
32,119,10,582971,13,1,544
32,120,1,501655,1,1,579
32,120,2,170234,2,1,579
32,120,3,511805,3,1,579
32,120,4,860350,4,1,579
32,120,5,243909,6,1,579
32,120,6,283148,7,1,579
32,120,7,915959,5,1,579
32,120,8,282692,9,1,579
32,120,9,455559,10,1,579
32,120,10,150067,8,1,579
32,121,1,712398,1,1,604
32,121,2,191635,3,1,604
32,121,3,900821,2,1,604
32,121,4,271258,4,1,604
32,121,5,175627,5,1,604
32,121,6,149145,6,1,604
32,121,7,403878,8,1,604
32,121,8,25463,9,1,604
32,121,9,82409,10,1,604
32,121,10,931222,14,1,604
32,122,1,331808,1,1,664
32,122,2,456775,2,1,664
32,122,3,436415,4,1,664
32,122,4,787310,3,1,664
32,122,5,345991,5,1,664
32,122,6,615322,6,1,664
32,122,7,414873,9,1,664
32,122,8,438951,12,1,664
32,122,9,859146,10,0,664
32,122,10,620150,7,0,664
32,123,1,875689,1,1,529
32,123,2,663842,2,1,529
32,123,3,433854,3,1,529
32,123,4,831951,6,1,529
32,123,5,204932,4,1,529
32,123,6,566272,5,1,529
32,123,7,634405,10,1,529
32,123,8,136817,9,1,529
32,123,9,518270,7,1,529
32,123,10,180638,8,1,529
32,124,1,712297,1,1,748
32,124,2,853512,2,1,748
32,124,3,482174,3,1,748
32,124,4,422411,6,1,748
32,124,5,749498,5,1,748
32,124,6,502296,7,1,748
32,124,7,433216,8,1,748
32,124,8,559379,12,1,748
32,124,9,205425,4,1,748
32,124,10,247848,13,0,748
32,125,1,835776,1,1,261
32,125,2,159142,2,1,261
32,125,3,241517,4,1,261
32,125,4,485993,3,1,261
32,125,5,824262,6,1,261
32,125,6,47382,5,1,261
32,125,7,654955,8,1,261
32,125,8,374960,7,1,261
32,125,9,732727,9,1,261
32,125,10,886213,10,1,261
32,126,1,576570,1,1,649
32,126,2,874687,2,1,649
32,126,3,45119,5,1,649
32,126,4,324704,3,1,649
32,126,5,390174,4,1,649
32,126,6,281253,6,1,649
32,126,7,284426,7,1,649
32,126,8,820693,8,1,649
32,126,9,652738,9,1,649
32,126,10,514418,10,1,649
32,127,1,464354,1,1,502
32,127,2,166022,2,1,502
32,127,3,173542,5,1,502
32,127,4,677726,4,1,502
32,127,5,653364,3,1,502
32,127,6,532981,6,1,502
32,127,7,506715,8,1,502
32,127,8,763783,7,1,502
32,127,9,613940,9,1,502
32,127,10,530524,10,1,502
32,128,1,451535,1,1,791
32,128,2,689179,2,1,791
32,128,3,496311,3,1,791
32,128,4,660524,6,1,791
32,128,5,235789,4,1,791
32,128,6,596887,5,1,791
32,128,7,428523,8,1,791
32,128,8,64575,9,0,791
32,128,9,95884,15,0,791
32,128,10,961422,17,0,791
32,129,1,289656,1,1,689
32,129,2,498287,3,1,689
32,129,3,106457,2,1,689
32,129,4,393550,4,1,689
32,129,5,339849,5,1,689
32,129,6,224135,7,1,689
32,129,7,50892,6,1,689
32,129,8,950360,8,1,689
32,129,9,127818,9,1,689
32,129,10,963158,10,1,689
32,130,1,231912,1,1,273
32,130,2,631168,2,1,273
32,130,3,238744,3,1,273
32,130,4,965618,4,1,273
32,130,5,404318,8,1,273
32,130,6,137481,5,1,273
32,130,7,953435,6,1,273
32,130,8,305213,11,1,273
32,130,9,70558,7,1,273
32,130,10,466507,18,1,273
32,131,1,315235,1,1,507
32,131,2,827261,4,1,507
32,131,3,749232,2,1,507
32,131,4,298705,3,1,507
32,131,5,903346,6,1,507
32,131,6,184983,5,1,507
32,131,7,257168,7,1,507
32,131,8,874691,8,1,507
32,131,9,300758,9,1,507
32,131,10,600690,10,1,507
32,132,1,453179,1,1,426
32,132,2,959497,2,1,426
32,132,3,353886,4,1,426
32,132,4,146630,3,1,426
32,132,5,428537,7,1,426
32,132,6,614553,6,1,426
32,132,7,340021,5,1,426
32,132,8,882884,8,1,426
32,132,9,42947,9,1,426
32,132,10,202563,10,1,426
32,133,1,229725,1,1,457
32,133,2,588039,2,1,457
32,133,3,385934,3,1,457
32,133,4,135851,4,1,457
32,133,5,532375,6,1,457
32,133,6,657300,7,1,457
32,133,7,351097,5,1,457
32,133,8,58210,10,1,457
32,133,9,179354,9,1,457
32,133,10,177428,8,0,457
32,134,1,167378,1,1,576
32,134,2,465143,3,1,576
32,134,3,695623,2,1,576
32,134,4,810970,4,1,576
32,134,5,905009,8,1,576
32,134,6,362247,5,1,576
32,134,7,870519,9,1,576
32,134,8,177942,7,1,576
32,134,9,84048,10,1,576
32,134,10,640744,6,1,576
32,135,1,295791,1,1,766
32,135,2,219011,3,1,766
32,135,3,573872,2,1,766
32,135,4,826426,4,1,766
32,135,5,948028,6,1,766
32,135,6,892042,9,1,766
32,135,7,350682,10,0,766
32,135,8,102576,5,0,766
32,135,9,124831,8,0,766
32,135,10,432634,11,0,766
32,136,1,373479,2,1,494
32,136,2,816699,1,1,494
32,136,3,315696,3,1,494
32,136,4,12294,4,1,494
32,136,5,48355,6,1,494
32,136,6,194072,5,1,494
32,136,7,219032,13,1,494
32,136,8,617769,9,1,494
32,136,9,96479,14,0,494
32,136,10,323962,16,0,494
32,137,1,217017,1,1,575
32,137,2,486482,2,1,575
32,137,3,30437,3,1,575
32,137,4,15727,7,1,575
32,137,5,257507,5,1,575
32,137,6,91798,6,1,575
32,137,7,859948,9,1,575
32,137,8,201927,8,1,575
32,137,9,919000,4,1,575
32,137,10,450043,10,1,575
32,138,1,801954,1,1,416
32,138,2,601146,2,1,416
32,138,3,951588,3,1,416
32,138,4,155501,5,1,416
32,138,5,449474,4,1,416
32,138,6,259101,11,1,416
32,138,7,624210,6,1,416
32,138,8,908547,9,1,416
32,138,9,876861,8,1,416
32,138,10,223845,12,1,416
32,139,1,320648,1,1,744
32,139,2,58219,2,1,744
32,139,3,862898,3,1,744
32,139,4,278177,4,1,744
32,139,5,945471,5,0,744
32,139,6,559212,6,0,744
32,139,7,793346,7,0,744
32,139,8,950420,9,0,744
32,139,9,366642,10,0,744
32,139,10,90380,8,0,744
32,140,1,18038,1,1,423
32,140,2,686895,2,1,423
32,140,3,287699,3,1,423
32,140,4,74415,4,1,423
32,140,5,129137,5,1,423
32,140,6,969465,6,1,423
32,140,7,766766,7,1,423
32,140,8,947162,8,1,423
32,140,9,649765,9,1,423
32,140,10,614643,11,1,423
32,141,1,915375,1,1,765
32,141,2,736393,3,1,765
32,141,3,308081,2,1,765
32,141,4,987375,4,1,765
32,141,5,780929,6,1,765
32,141,6,944236,14,1,765
32,141,7,19688,5,1,765
32,141,8,747766,11,1,765
32,141,9,635501,8,1,765
32,141,10,822723,9,1,765
32,142,1,955571,1,1,491
32,142,2,625955,2,1,491
32,142,3,654982,3,1,491
32,142,4,842538,4,1,491
32,142,5,403154,5,1,491
32,142,6,105471,6,1,491
32,142,7,586002,7,1,491
32,142,8,741433,9,1,491
32,142,9,926982,8,1,491
32,142,10,61465,10,1,491
32,143,1,486091,4,1,531
32,143,2,29414,1,1,531
32,143,3,499372,2,1,531
32,143,4,173279,3,1,531
32,143,5,888744,5,1,531
32,143,6,427287,6,1,531
32,143,7,281524,7,1,531
32,143,8,693884,10,1,531
32,143,9,308871,14,1,531
32,143,10,273133,11,1,531
32,144,1,623384,1,0,622
32,144,2,316162,2,0,622
32,144,3,519121,6,0,622
32,144,4,70763,4,0,622
32,144,5,348921,3,0,622
32,144,6,805761,9,0,622
32,144,7,493579,7,0,622
32,144,8,443522,8,0,622
32,144,9,519155,14,0,622
32,144,10,698292,10,0,622
32,145,1,330597,2,1,844
32,145,2,23614,1,1,844
32,145,3,594008,3,1,844
32,145,4,734592,5,1,844
32,145,5,493530,4,1,844
32,145,6,162360,6,1,844
32,145,7,3636,7,1,844
32,145,8,104260,8,1,844
32,145,9,260843,9,1,844
32,145,10,620019,15,0,844
32,146,1,742427,1,1,742
32,146,2,536722,2,1,742
32,146,3,896041,3,1,742
32,146,4,779098,5,1,742
32,146,5,539476,4,1,742
32,146,6,213073,6,1,742
32,146,7,693509,7,1,742
32,146,8,147171,8,1,742
32,146,9,726050,10,1,742
32,146,10,542145,9,1,742
32,147,1,840341,2,1,635
32,147,2,243532,1,1,635
32,147,3,424941,3,1,635
32,147,4,469320,4,1,635
32,147,5,783449,8,1,635
32,147,6,796369,6,1,635
32,147,7,498509,7,1,635
32,147,8,791005,5,1,635
32,147,9,193740,9,1,635
32,147,10,523830,12,0,635
32,148,1,123557,2,1,627
32,148,2,657404,1,1,627
32,148,3,806576,3,1,627
32,148,4,185447,4,1,627
32,148,5,765505,5,1,627
32,148,6,636213,6,1,627
32,148,7,984157,10,1,627
32,148,8,979529,7,1,627
32,148,9,726879,9,1,627
32,148,10,41596,8,1,627
32,149,1,245777,1,1,594
32,149,2,911690,3,1,594
32,149,3,383644,2,1,594
32,149,4,556161,4,1,594
32,149,5,142984,5,1,594
32,149,6,187279,6,1,594
32,149,7,775254,11,1,594
32,149,8,767700,9,1,594
32,149,9,300153,8,1,594
32,149,10,7583,7,1,594
32,150,1,74064,1,1,478
32,150,2,130378,2,1,478
32,150,3,876000,3,1,478
32,150,4,531181,5,1,478
32,150,5,909331,4,1,478
32,150,6,649279,6,1,478
32,150,7,607530,8,1,478
32,150,8,475963,7,1,478
32,150,9,602709,9,1,478
32,150,10,856922,11,0,478
32,151,1,946382,1,1,890
32,151,2,663524,2,1,890
32,151,3,714282,3,1,890
32,151,4,651117,4,1,890
32,151,5,789491,13,1,890
32,151,6,611684,6,1,890
32,151,7,619898,5,1,890
32,151,8,680219,11,0,890
32,151,9,445018,14,0,890
32,151,10,380697,20,0,890
32,152,1,537537,1,1,504
32,152,2,626908,2,1,504
32,152,3,904770,3,1,504
32,152,4,937394,4,1,504
32,152,5,850660,9,1,504
32,152,6,201240,6,1,504
32,152,7,407528,8,1,504
32,152,8,608740,5,1,504
32,152,9,228493,12,0,504
32,152,10,780838,10,0,504
32,153,1,814993,1,1,812
32,153,2,244016,2,1,812
32,153,3,488828,3,1,812
32,153,4,713866,4,1,812
32,153,5,318027,5,1,812
32,153,6,604339,6,0,812
32,153,7,298478,7,0,812
32,153,8,207147,8,0,812
32,153,9,359969,11,0,812
32,153,10,625546,10,0,812
32,154,1,505948,1,1,659
32,154,2,791768,2,1,659
32,154,3,542134,4,1,659
32,154,4,591048,3,1,659
32,154,5,57647,5,1,659
32,154,6,287803,6,0,659
32,154,7,722987,9,0,659
32,154,8,251950,7,0,659
32,154,9,684676,10,0,659
32,154,10,211542,8,0,659
32,155,1,643754,1,1,742
32,155,2,684226,2,1,742
32,155,3,62034,3,1,742
32,155,4,923207,4,1,742
32,155,5,853741,5,1,742
32,155,6,427114,6,1,742
32,155,7,630061,12,1,742
32,155,8,331891,7,1,742
32,155,9,404375,16,1,742
32,155,10,154336,13,1,742
32,156,1,625289,2,1,817
32,156,2,914080,1,1,817
32,156,3,705095,3,1,817
32,156,4,522823,5,1,817
32,156,5,379343,4,1,817
32,156,6,209021,8,1,817
32,156,7,159068,13,1,817
32,156,8,483181,11,1,817
32,156,9,732882,6,1,817
32,156,10,402496,9,0,817
32,157,1,95655,1,1,688
32,157,2,876410,2,1,688
32,157,3,180590,3,1,688
32,157,4,365664,4,1,688
32,157,5,658153,5,1,688
32,157,6,625941,7,1,688
32,157,7,36074,6,1,688
32,157,8,200143,8,1,688
32,157,9,947776,9,1,688
32,157,10,695422,11,0,688
32,158,1,736909,1,1,837
32,158,2,374107,2,1,837
32,158,3,958759,4,1,837
32,158,4,117889,3,1,837
32,158,5,396153,6,1,837
32,158,6,757672,5,1,837
32,158,7,517151,10,1,837
32,158,8,521302,9,1,837
32,158,9,868290,7,1,837
32,158,10,158175,11,1,837
32,159,1,578850,1,1,716
32,159,2,703785,2,1,716
32,159,3,707306,3,1,716
32,159,4,693140,4,1,716
32,159,5,653535,6,1,716
32,159,6,183723,8,1,716
32,159,7,634860,10,1,716
32,159,8,632609,5,1,716
32,159,9,235682,7,1,716
32,159,10,290663,9,0,716
32,160,1,903435,1,1,931
32,160,2,134714,2,1,931
32,160,3,759198,4,1,931
32,160,4,199373,3,1,931
32,160,5,194328,5,1,931
32,160,6,444415,6,1,931
32,160,7,810175,7,1,931
32,160,8,514511,13,0,931
32,160,9,170191,8,0,931
32,160,10,441347,12,0,931
32,161,1,818488,1,1,753
32,161,2,297462,2,1,753
32,161,3,813484,3,1,753
32,161,4,827482,4,1,753
32,161,5,350901,5,1,753
32,161,6,656786,6,1,753
32,161,7,76911,7,1,753
32,161,8,347876,10,1,753
32,161,9,77005,8,0,753
32,161,10,385550,11,0,753
32,162,1,882668,1,1,521
32,162,2,827927,2,1,521
32,162,3,785819,3,1,521
32,162,4,926779,4,1,521
32,162,5,366255,5,1,521
32,162,6,736766,6,1,521
32,162,7,357571,7,1,521
32,162,8,164669,8,1,521
32,162,9,718589,10,1,521
32,162,10,331682,9,1,521
32,163,1,817490,1,1,710
32,163,2,2847,2,1,710
32,163,3,205464,3,1,710
32,163,4,402075,4,1,710
32,163,5,234162,5,1,710
32,163,6,200621,6,1,710
32,163,7,449122,8,1,710
32,163,8,872899,13,1,710
32,163,9,311728,10,0,710
32,163,10,154218,7,0,710
32,164,1,173781,1,1,531
32,164,2,190215,2,1,531
32,164,3,809531,5,1,531
32,164,4,737774,3,1,531
32,164,5,59484,6,1,531
32,164,6,133300,4,1,531
32,164,7,73384,8,1,531
32,164,8,427960,7,1,531
32,164,9,647465,12,1,531
32,164,10,316367,16,0,531
32,165,1,357340,1,1,697
32,165,2,98254,2,1,697
32,165,3,130953,3,1,697
32,165,4,804489,4,1,697
32,165,5,902779,6,1,697
32,165,6,695748,8,1,697
32,165,7,739527,7,1,697
32,165,8,440540,5,1,697
32,165,9,307418,10,1,697
32,165,10,646346,9,0,697
32,166,1,595395,1,1,583
32,166,2,266428,2,1,583
32,166,3,693724,6,1,583
32,166,4,279456,4,1,583
32,166,5,383174,3,1,583
32,166,6,476522,5,1,583
32,166,7,421133,8,1,583
32,166,8,362224,7,1,583
32,166,9,487458,17,1,583
32,166,10,502108,9,1,583
32,167,1,498022,1,1,702
32,167,2,5520,2,1,702
32,167,3,748507,3,1,702
32,167,4,683729,6,1,702
32,167,5,21335,5,1,702
32,167,6,553688,4,1,702
32,167,7,905721,7,1,702
32,167,8,589794,21,1,702
32,167,9,804486,16,0,702
32,167,10,702072,11,0,702
32,168,1,209225,1,1,550
32,168,2,391177,2,1,550
32,168,3,534800,4,1,550
32,168,4,634718,3,1,550
32,168,5,738145,5,1,550
32,168,6,454337,7,1,550
32,168,7,419333,8,1,550
32,168,8,883058,6,1,550
32,168,9,160971,10,1,550
32,168,10,686326,9,1,550
32,169,1,653168,1,1,508
32,169,2,978283,2,1,508
32,169,3,174035,3,1,508
32,169,4,426426,4,1,508
32,169,5,743366,6,1,508
32,169,6,140253,5,1,508
32,169,7,868744,9,1,508
32,169,8,547715,7,1,508
32,169,9,177373,10,0,508
32,169,10,79340,8,0,508
32,170,1,729875,1,1,788
32,170,2,807206,2,1,788
32,170,3,794531,3,1,788
32,170,4,136634,4,1,788
32,170,5,712794,5,1,788
32,170,6,511614,6,1,788
32,170,7,838610,8,1,788
32,170,8,907876,7,1,788
32,170,9,759117,9,1,788
32,170,10,439193,11,1,788
32,171,1,794736,1,1,465
32,171,2,373344,2,1,465
32,171,3,568630,3,1,465
32,171,4,983649,4,1,465
32,171,5,48012,6,1,465
32,171,6,568292,5,1,465
32,171,7,599888,8,1,465
32,171,8,636339,7,1,465
32,171,9,707894,9,1,465
32,171,10,313393,11,1,465
32,172,1,533892,2,1,681
32,172,2,451189,4,1,681
32,172,3,594273,1,1,681
32,172,4,5613,3,1,681
32,172,5,272352,6,1,681
32,172,6,673734,5,1,681
32,172,7,530139,8,1,681
32,172,8,669795,7,1,681
32,172,9,383020,9,1,681
32,172,10,667726,10,0,681
32,173,1,673621,1,1,596
32,173,2,665254,2,1,596
32,173,3,764393,3,1,596
32,173,4,800570,4,1,596
32,173,5,214201,5,1,596
32,173,6,778352,7,1,596
32,173,7,311865,11,1,596
32,173,8,242879,6,1,596
32,173,9,266554,13,1,596
32,173,10,179680,14,0,596
32,174,1,242898,2,1,748
32,174,2,301220,1,1,748
32,174,3,862549,3,1,748
32,174,4,612534,4,1,748
32,174,5,256621,6,1,748
32,174,6,51185,5,1,748
32,174,7,132993,7,0,748
32,174,8,223236,12,0,748
32,174,9,822364,10,0,748
32,174,10,282240,8,0,748
32,175,1,13811,1,1,744
32,175,2,93946,2,0,744
32,175,3,9471,3,0,744
32,175,4,52344,8,0,744
32,175,5,325567,5,0,744
32,175,6,232865,12,0,744
32,175,7,637326,6,0,744
32,175,8,149487,4,0,744
32,175,9,64948,14,0,744
32,175,10,754973,13,0,744
32,176,1,60336,1,1,692
32,176,2,253003,3,1,692
32,176,3,829697,5,1,692
32,176,4,89827,2,1,692
32,176,5,206171,4,1,692
32,176,6,625577,6,1,692
32,176,7,867443,10,1,692
32,176,8,478441,7,1,692
32,176,9,559189,8,1,692
32,176,10,379341,9,1,692
32,177,1,480201,2,1,1419
32,177,2,444233,1,1,1419
32,177,3,62140,5,1,1419
32,177,4,293275,3,1,1419
32,177,5,38855,4,1,1419
32,177,6,105724,6,1,1419
32,177,7,64954,7,0,1419
32,177,8,534611,16,0,1419
32,177,9,683073,8,0,1419
32,177,10,755132,11,0,1419
32,178,1,463689,1,1,725
32,178,2,478124,2,1,725
32,178,3,403808,4,1,725
32,178,4,236876,3,1,725
32,178,5,281499,6,1,725
32,178,6,380130,8,1,725
32,178,7,373081,7,1,725
32,178,8,727610,5,0,725
32,178,9,954544,9,0,725
32,178,10,629509,14,0,725
32,179,1,915747,1,1,615
32,179,2,835530,3,1,615
32,179,3,480420,2,1,615
32,179,4,277762,5,1,615
32,179,5,314442,4,1,615
32,179,6,571496,7,1,615
32,179,7,514770,6,1,615
32,179,8,556741,8,1,615
32,179,9,243190,11,0,615
32,179,10,314557,14,0,615
32,180,1,413472,1,1,743
32,180,2,467954,2,1,743
32,180,3,399717,4,1,743
32,180,4,146159,3,1,743
32,180,5,46197,5,1,743
32,180,6,446410,8,1,743
32,180,7,378073,7,1,743
32,180,8,309884,6,1,743
32,180,9,367222,12,0,743
32,180,10,917131,9,0,743
32,181,1,787171,1,1,625
32,181,2,635371,2,1,625
32,181,3,569502,3,1,625
32,181,4,651847,4,1,625
32,181,5,493466,5,1,625
32,181,6,426749,9,1,625
32,181,7,629048,7,1,625
32,181,8,97423,6,1,625
32,181,9,93196,8,1,625
32,181,10,96416,10,1,625
32,182,1,67792,1,1,285
32,182,2,341975,2,1,285
32,182,3,650679,4,1,285
32,182,4,191267,3,1,285
32,182,5,764045,6,1,285
32,182,6,359820,5,1,285
32,182,7,474190,7,1,285
32,182,8,529777,8,1,285
