model,scope,condition,metric,permutation,value
R1-I1,oracle1,N1,agreement,9,0.8272982062780269
R1-I1,oracle1,N1,agreement,10,0.8256165919282511
R1-I1,oracle1,N1,agreement,11,0.8265134529147982
R1-I1,oracle1,N1,agreement,12,0.8275504484304933
R1-I1,oracle1,N1,agreement,13,0.8256446188340807
R1-I1,oracle1,N1,agreement,14,0.8278307174887892
R1-I1,oracle1,N1,agreement,15,0.8269758968609865
R1-I1,oracle1,N1,agreement,16,0.827704596412556
R1-I1,oracle1,N1,agreement,17,0.8281109865470851
R1-I1,oracle1,N1,agreement,18,0.8274103139013453
R1-I1,oracle1,N1,agreement,19,0.8265835201793722
R1-I1,oracle1,N1,agreement,20,0.828054932735426
R1-I1,oracle1,N1,agreement,21,0.8260650224215247
R1-I1,oracle1,N1,agreement,22,0.8278727578475337
R1-I1,oracle1,N1,agreement,23,0.8267656950672646
R1-I1,oracle1,N1,agreement,24,0.8276625560538117
R1-I1,oracle1,N1,agreement,25,0.8274243273542601
R1-I1,oracle1,N1,agreement,26,0.8266816143497758
R1-I1,oracle1,N1,agreement,27,0.8290779147982063
R1-I1,oracle1,N1,agreement,28,0.8264153587443946
R1-I1,oracle1,N1,agreement,29,0.8281810538116592
R1-I1,oracle1,N1,agreement,30,0.8251681614349776
R1-I1,oracle1,N1,agreement,31,0.8269478699551569
R1-I1,oracle1,N1,agreement,32,0.8256866591928251
R1-I1,oracle1,N1,agreement,33,0.8274243273542601
R1-I1,oracle1,N1,agreement,34,0.8276905829596413
R1-I1,oracle1,N1,agreement,35,0.8278167040358745
R1-I1,oracle1,N1,agreement,36,0.8269058295964126
R1-I1,oracle1,N1,agreement,37,0.8265414798206278
R1-I1,oracle1,N1,agreement,38,0.8264714125560538
R1-I1,oracle1,N1,agreement,39,0.8265134529147982
R1-I1,oracle1,N1,agreement,40,0.8273402466367713
R1-I1,oracle1,N1,agreement,41,0.8271720852017937
R1-I1,oracle1,N1,agreement,42,0.82847533632287
R1-I1,oracle1,N1,agreement,43,0.8273122197309417
R1-I1,oracle1,N1,agreement,44,0.826457399103139
R1-I1,oracle1,N1,agreement,45,0.8263593049327355
R1-I1,oracle1,N1,agreement,46,0.8268217488789238
R1-I1,oracle1,N1,agreement,47,0.8277326233183856
R1-I1,oracle1,N1,agreement,48,0.826177130044843
R1-I1,oracle1,N1,agreement,49,0.8273682735426009
R1-I1,oracle1,N1,agreement,50,0.8261210762331839
R1-I1,oracle1,N1,agreement,51,0.8269758968609865
R1-I1,oracle1,N1,agreement,52,0.8285173766816144
R1-I1,oracle1,N1,agreement,53,0.8276345291479821
R1-I1,oracle1,N1,agreement,54,0.8274243273542601
R1-I1,oracle1,N1,agreement,55,0.8273682735426009
R1-I1,oracle1,N1,agreement,56,0.8273682735426009
R1-I1,oracle1,N1,agreement,57,0.8259949551569506
R1-I1,oracle1,N1,agreement,58,0.8278307174887892
R1-I1,oracle1,N1,agreement,59,0.8286014573991032
R1-I1,oracle1,N1,agreement,60,0.8281390134529149
R1-I1,oracle1,N1,agreement,61,0.8273402466367713
R1-I1,oracle1,N1,agreement,62,0.8270179372197309
R1-I1,oracle1,N1,agreement,63,0.8270039237668162
R1-I1,oracle1,N1,agreement,64,0.8277466367713004
R1-I1,oracle1,N1,agreement,65,0.8276905829596413
R1-I1,oracle1,N1,agreement,66,0.8268497757847534
R1-I1,oracle1,N1,agreement,67,0.8278587443946188
R1-I1,oracle1,N1,agreement,68,0.8276485426008968
R1-I1,oracle1,N1,agreement,69,0.8271300448430493
R1-I1,oracle1,N1,agreement,70,0.82777466367713
R1-I1,oracle1,N1,agreement,71,0.8272141255605381
R1-I1,oracle1,N1,agreement,72,0.8269758968609865
R1-I1,oracle1,N1,agreement,73,0.8277886771300449
R1-I1,oracle1,N1,agreement,74,0.8259949551569506
R1-I1,oracle1,N1,agreement,75,0.8272421524663677
R1-I1,oracle1,N1,agreement,76,0.8261491031390135
R1-I1,oracle1,N1,agreement,77,0.8271160313901346
R1-I1,oracle1,N1,agreement,78,0.8277326233183856
R1-I1,oracle1,N1,agreement,79,0.8268637892376681
R1-I1,oracle1,N1,agreement,80,0.8274663677130045
R1-I1,oracle1,N1,agreement,81,0.8266535874439462
R1-I1,oracle1,N1,agreement,82,0.8279988789237668
R1-I1,oracle1,N1,agreement,83,0.8263312780269059
R1-I1,oracle1,N1,agreement,84,0.8278727578475337
R1-I1,oracle1,N1,agreement,85,0.8264994394618834
R1-I1,oracle1,N1,agreement,86,0.8266816143497758
R1-I1,oracle1,N1,agreement,87,0.8269899103139013
R1-I1,oracle1,N1,agreement,88,0.8284473094170404
R1-I1,oracle1,N1,agreement,89,0.8280969730941704
R1-I1,oracle1,N1,agreement,90,0.8267516816143498
R1-I1,oracle1,N1,agreement,91,0.8263733183856502
R1-I1,oracle1,N1,agreement,92,0.8276345291479821
R1-I1,oracle1,N1,agreement,93,0.8273262331838565
R1-I1,oracle1,N1,agreement,94,0.8272982062780269
R1-I1,oracle1,N1,agreement,95,0.8271020179372197
R1-I1,oracle1,N1,agreement,96,0.8276065022421525
R1-I1,oracle1,N1,agreement,97,0.8266255605381166
R1-I1,oracle1,N1,agreement,98,0.8269338565022422
R1-I1,oracle1,N1,agreement,99,0.8272141255605381
R1-I1,oracle1,N1,harmful_fraction,0,0.921104260089686
R1-I1,oracle1,N1,harmful_fraction,1,0.9197029147982063
R1-I1,oracle1,N1,harmful_fraction,2,0.9205437219730942
R1-I1,oracle1,N1,harmful_fraction,3,0.9160594170403588
R1-I1,oracle1,N1,harmful_fraction,4,0.921804932735426
R1-I1,oracle1,N1,harmful_fraction,5,0.9192825112107623
R1-I1,oracle1,N1,harmful_fraction,6,0.9225056053811659
R1-I1,oracle1,N1,harmful_fraction,7,0.9244674887892377
R1-I1,oracle1,N1,harmful_fraction,8,0.9205437219730942
R1-I1,oracle1,N1,harmful_fraction,9,0.9198430493273543
R1-I1,oracle1,N1,harmful_fraction,10,0.9206838565022422
R1-I1,oracle1,N1,harmful_fraction,11,0.9209641255605381
R1-I1,oracle1,N1,harmful_fraction,12,0.9191423766816144
R1-I1,oracle1,N1,harmful_fraction,13,0.9233464125560538
R1-I1,oracle1,N1,harmful_fraction,14,0.9234865470852018
R1-I1,oracle1,N1,harmful_fraction,15,0.9205437219730942
R1-I1,oracle1,N1,harmful_fraction,16,0.9194226457399103
R1-I1,oracle1,N1,harmful_fraction,17,0.9167600896860987
R1-I1,oracle1,N1,harmful_fraction,18,0.9184417040358744
R1-I1,oracle1,N1,harmful_fraction,19,0.9254484304932735
R1-I1,oracle1,N1,harmful_fraction,20,0.9258688340807175
R1-I1,oracle1,N1,harmful_fraction,21,0.9194226457399103
R1-I1,oracle1,N1,harmful_fraction,22,0.9233464125560538
R1-I1,oracle1,N1,harmful_fraction,23,0.9251681614349776
R1-I1,oracle1,N1,harmful_fraction,24,0.9159192825112108
R1-I1,oracle1,N1,harmful_fraction,25,0.9212443946188341
R1-I1,oracle1,N1,harmful_fraction,26,0.922085201793722
R1-I1,oracle1,N1,harmful_fraction,27,0.9192825112107623
R1-I1,oracle1,N1,harmful_fraction,28,0.921664798206278
R1-I1,oracle1,N1,harmful_fraction,29,0.9195627802690582
R1-I1,oracle1,N1,harmful_fraction,30,0.9265695067264574
R1-I1,oracle1,N1,harmful_fraction,31,0.9187219730941704
R1-I1,oracle1,N1,harmful_fraction,32,0.9229260089686099
R1-I1,oracle1,N1,harmful_fraction,33,0.9225056053811659
R1-I1,oracle1,N1,harmful_fraction,34,0.9237668161434978
R1-I1,oracle1,N1,harmful_fraction,35,0.9195627802690582
R1-I1,oracle1,N1,harmful_fraction,36,0.9212443946188341
R1-I1,oracle1,N1,harmful_fraction,37,0.9295123318385651
R1-I1,oracle1,N1,harmful_fraction,38,0.921945067264574
R1-I1,oracle1,N1,harmful_fraction,39,0.9232062780269058
R1-I1,oracle1,N1,harmful_fraction,40,0.921664798206278
R1-I1,oracle1,N1,harmful_fraction,41,0.9229260089686099
R1-I1,oracle1,N1,harmful_fraction,42,0.9225056053811659
R1-I1,oracle1,N1,harmful_fraction,43,0.9262892376681614
R1-I1,oracle1,N1,harmful_fraction,44,0.9234865470852018
R1-I1,oracle1,N1,harmful_fraction,45,0.9202634529147982
R1-I1,oracle1,N1,harmful_fraction,46,0.9286715246636771
R1-I1,oracle1,N1,harmful_fraction,47,0.9257286995515696
R1-I1,oracle1,N1,harmful_fraction,48,0.9271300448430493
R1-I1,oracle1,N1,harmful_fraction,49,0.9149383408071748
R1-I1,oracle1,N1,harmful_fraction,50,0.9267096412556054
R1-I1,oracle1,N1,harmful_fraction,51,0.92152466367713
R1-I1,oracle1,N1,harmful_fraction,52,0.9223654708520179
R1-I1,oracle1,N1,harmful_fraction,53,0.9150784753363229
R1-I1,oracle1,N1,harmful_fraction,54,0.9205437219730942
R1-I1,oracle1,N1,harmful_fraction,55,0.9240470852017937
R1-I1,oracle1,N1,harmful_fraction,56,0.921664798206278
R1-I1,oracle1,N1,harmful_fraction,57,0.921804932735426
R1-I1,oracle1,N1,harmful_fraction,58,0.9213845291479821
R1-I1,oracle1,N1,harmful_fraction,59,0.9191423766816144
R1-I1,oracle1,N1,harmful_fraction,60,0.9205437219730942
R1-I1,oracle1,N1,harmful_fraction,61,0.921804932735426
R1-I1,oracle1,N1,harmful_fraction,62,0.921664798206278
R1-I1,oracle1,N1,harmful_fraction,63,0.9180213004484304
R1-I1,oracle1,N1,harmful_fraction,64,0.9198430493273543
R1-I1,oracle1,N1,harmful_fraction,65,0.9197029147982063
R1-I1,oracle1,N1,harmful_fraction,66,0.9260089686098655
R1-I1,oracle1,N1,harmful_fraction,67,0.9183015695067265
R1-I1,oracle1,N1,harmful_fraction,68,0.9202634529147982
R1-I1,oracle1,N1,harmful_fraction,69,0.9244674887892377
R1-I1,oracle1,N1,harmful_fraction,70,0.9187219730941704
R1-I1,oracle1,N1,harmful_fraction,71,0.921104260089686
R1-I1,oracle1,N1,harmful_fraction,72,0.9264293721973094
R1-I1,oracle1,N1,harmful_fraction,73,0.9240470852017937
R1-I1,oracle1,N1,harmful_fraction,74,0.921104260089686
R1-I1,oracle1,N1,harmful_fraction,75,0.9243273542600897
R1-I1,oracle1,N1,harmful_fraction,76,0.921945067264574
R1-I1,oracle1,N1,harmful_fraction,77,0.9187219730941704
R1-I1,oracle1,N1,harmful_fraction,78,0.9185818385650224
R1-I1,oracle1,N1,harmful_fraction,79,0.921104260089686
R1-I1,oracle1,N1,harmful_fraction,80,0.92222533632287
R1-I1,oracle1,N1,harmful_fraction,81,0.9250280269058296
R1-I1,oracle1,N1,harmful_fraction,82,0.9192825112107623
R1-I1,oracle1,N1,harmful_fraction,83,0.9250280269058296
R1-I1,oracle1,N1,harmful_fraction,84,0.9250280269058296
R1-I1,oracle1,N1,harmful_fraction,85,0.921945067264574
R1-I1,oracle1,N1,harmful_fraction,86,0.9241872197309418
R1-I1,oracle1,N1,harmful_fraction,87,0.9268497757847534
R1-I1,oracle1,N1,harmful_fraction,88,0.922085201793722
R1-I1,oracle1,N1,harmful_fraction,89,0.9142376681614349
R1-I1,oracle1,N1,harmful_fraction,90,0.9227858744394619
R1-I1,oracle1,N1,harmful_fraction,91,0.9233464125560538
R1-I1,oracle1,N1,harmful_fraction,92,0.9194226457399103
R1-I1,oracle1,N1,harmful_fraction,93,0.921945067264574
R1-I1,oracle1,N1,harmful_fraction,94,0.9232062780269058
R1-I1,oracle1,N1,harmful_fraction,95,0.922645739910314
R1-I1,oracle1,N1,harmful_fraction,96,0.9234865470852018
R1-I1,oracle1,N1,harmful_fraction,97,0.9225056053811659
R1-I1,oracle1,N1,harmful_fraction,98,0.9234865470852018
R1-I1,oracle1,N1,harmful_fraction,99,0.9173206278026906
R1-I1,oracle1,N2,loss,0,0.1336182735426009
R1-I1,oracle1,N2,loss,1,0.13290358744394618
R1-I1,oracle1,N2,loss,2,0.13230100896860986
R1-I1,oracle1,N2,loss,3,0.13312780269058297
R1-I1,oracle1,N2,loss,4,0.132847533632287
R1-I1,oracle1,N2,loss,5,0.13304372197309416
R1-I1,oracle1,N2,loss,6,0.1319927130044843
R1-I1,oracle1,N2,loss,7,0.13232903587443945
R1-I1,oracle1,N2,loss,8,0.13252522421524662
R1-I1,oracle1,N2,loss,9,0.13316984304932736
R1-I1,oracle1,N2,loss,10,0.1327634529147982
R1-I1,oracle1,N2,loss,11,0.13172645739910313
R1-I1,oracle1,N2,loss,12,0.13263733183856502
R1-I1,oracle1,N2,loss,13,0.13340807174887892
R1-I1,oracle1,N2,loss,14,0.13333800448430494
R1-I1,oracle1,N2,loss,15,0.1328335201793722
R1-I1,oracle1,N2,loss,16,0.1327634529147982
R1-I1,oracle1,N2,loss,17,0.1328335201793722
R1-I1,oracle1,N2,loss,18,0.13098374439461882
R1-I1,oracle1,N2,loss,19,0.13242713004484305
R1-I1,oracle1,N2,loss,20,0.13161434977578476
R1-I1,oracle1,N2,loss,21,0.1326793721973094
R1-I1,oracle1,N2,loss,22,0.13186659192825112
R1-I1,oracle1,N2,loss,23,0.13258127802690584
R1-I1,oracle1,N2,loss,24,0.1314181614349776
R1-I1,oracle1,N2,loss,25,0.13396860986547085
R1-I1,oracle1,N2,loss,26,0.13340807174887892
R1-I1,oracle1,N2,loss,27,0.13165639013452915
R1-I1,oracle1,N2,loss,28,0.13338004484304933
R1-I1,oracle1,N2,loss,29,0.13238508968609866
R1-I1,oracle1,N2,loss,30,0.13196468609865472
R1-I1,oracle1,N2,loss,31,0.13342208520179372
R1-I1,oracle1,N2,loss,32,0.13176849775784755
R1-I1,oracle1,N2,loss,33,0.13322589686098654
R1-I1,oracle1,N2,loss,34,0.1327914798206278
R1-I1,oracle1,N2,loss,35,0.13248318385650223
R1-I1,oracle1,N2,loss,36,0.1334641255605381
R1-I1,oracle1,N2,loss,37,0.13210482062780268
R1-I1,oracle1,N2,loss,38,0.1321889013452915
R1-I1,oracle1,N2,loss,39,0.13333800448430494
R1-I1,oracle1,N2,loss,40,0.13315582959641256
R1-I1,oracle1,N2,loss,41,0.13259529147982063
R1-I1,oracle1,N2,loss,42,0.132707399103139
R1-I1,oracle1,N2,loss,43,0.1321748878923767
R1-I1,oracle1,N2,loss,44,0.13321188340807175
R1-I1,oracle1,N2,loss,45,0.13245515695067264
R1-I1,oracle1,N2,loss,46,0.13238508968609866
R1-I1,oracle1,N2,loss,47,0.1327634529147982
R1-I1,oracle1,N2,loss,48,0.13176849775784755
R1-I1,oracle1,N2,loss,49,0.13251121076233183
R1-I1,oracle1,N2,loss,50,0.132707399103139
R1-I1,oracle1,N2,loss,51,0.1327914798206278
R1-I1,oracle1,N2,loss,52,0.13322589686098654
R1-I1,oracle1,N2,loss,53,0.13134809417040358
R1-I1,oracle1,N2,loss,54,0.13225896860986547
R1-I1,oracle1,N2,loss,55,0.13258127802690584
R1-I1,oracle1,N2,loss,56,0.13160033632286997
R1-I1,oracle1,N2,loss,57,0.13339405829596412
R1-I1,oracle1,N2,loss,58,0.13300168161434978
R1-I1,oracle1,N2,loss,59,0.13304372197309416
R1-I1,oracle1,N2,loss,60,0.13290358744394618
R1-I1,oracle1,N2,loss,61,0.13252522421524662
R1-I1,oracle1,N2,loss,62,0.13239910313901346
R1-I1,oracle1,N2,loss,63,0.1312920403587444
R1-I1,oracle1,N2,loss,64,0.13308576233183855
R1-I1,oracle1,N2,loss,65,0.13260930493273543
R1-I1,oracle1,N2,loss,66,0.13255325112107624
R1-I1,oracle1,N2,loss,67,0.1320767937219731
R1-I1,oracle1,N2,loss,68,0.13335201793721974
R1-I1,oracle1,N2,loss,69,0.1334360986547085
R1-I1,oracle1,N2,loss,70,0.13227298206278026
R1-I1,oracle1,N2,loss,71,0.13188060538116592
R1-I1,oracle1,N2,loss,72,0.13237107623318387
R1-I1,oracle1,N2,loss,73,0.131320067264574
R1-I1,oracle1,N2,loss,74,0.13220291479820628
R1-I1,oracle1,N2,loss,75,0.13154428251121075
R1-I1,oracle1,N2,loss,76,0.13092769058295964
R1-I1,oracle1,N2,loss,77,0.132847533632287
R1-I1,oracle1,N2,loss,78,0.1319927130044843
R1-I1,oracle1,N2,loss,79,0.13248318385650223
R1-I1,oracle1,N2,loss,80,0.13252522421524662
R1-I1,oracle1,N2,loss,81,0.13157230941704035
R1-I1,oracle1,N2,loss,82,0.13188060538116592
R1-I1,oracle1,N2,loss,83,0.13391255605381167
R1-I1,oracle1,N2,loss,84,0.13272141255605382
R1-I1,oracle1,N2,loss,85,0.13416479820627802
R1-I1,oracle1,N2,loss,86,0.13325392376681613
R1-I1,oracle1,N2,loss,87,0.13238508968609866
R1-I1,oracle1,N2,loss,88,0.13262331838565022
R1-I1,oracle1,N2,loss,89,0.1334641255605381
R1-I1,oracle1,N2,loss,90,0.13255325112107624
R1-I1,oracle1,N2,loss,91,0.13225896860986547
R1-I1,oracle1,N2,loss,92,0.13256726457399104
R1-I1,oracle1,N2,loss,93,0.13426289237668163
R1-I1,oracle1,N2,loss,94,0.13119394618834082
R1-I1,oracle1,N2,loss,95,0.13213284753363227
R1-I1,oracle1,N2,loss,96,0.1318946188340807
R1-I1,oracle1,N2,loss,97,0.13316984304932736
R1-I1,oracle1,N2,loss,98,0.1329456278026906
R1-I1,oracle1,N2,loss,99,0.13265134529147982
R1-I1,oracle1,N2,recall,0,0.8663817264573991
R1-I1,oracle1,N2,recall,1,0.8670964125560539
R1-I1,oracle1,N2,recall,2,0.8676989910313901
R1-I1,oracle1,N2,recall,3,0.866872197309417
R1-I1,oracle1,N2,recall,4,0.867152466367713
R1-I1,oracle1,N2,recall,5,0.8669562780269058
R1-I1,oracle1,N2,recall,6,0.8680072869955157
R1-I1,oracle1,N2,recall,7,0.8676709641255606
R1-I1,oracle1,N2,recall,8,0.8674747757847534
R1-I1,oracle1,N2,recall,9,0.8668301569506727
R1-I1,oracle1,N2,recall,10,0.8672365470852018
R1-I1,oracle1,N2,recall,11,0.8682735426008968
R1-I1,oracle1,N2,recall,12,0.8673626681614349
R1-I1,oracle1,N2,recall,13,0.8665919282511211
R1-I1,oracle1,N2,recall,14,0.8666619955156951
R1-I1,oracle1,N2,recall,15,0.8671664798206278
R1-I1,oracle1,N2,recall,16,0.8672365470852018
R1-I1,oracle1,N2,recall,17,0.8671664798206278
R1-I1,oracle1,N2,recall,18,0.8690162556053812
R1-I1,oracle1,N2,recall,19,0.8675728699551569
R1-I1,oracle1,N2,recall,20,0.8683856502242152
R1-I1,oracle1,N2,recall,21,0.8673206278026906
R1-I1,oracle1,N2,recall,22,0.8681334080717489
R1-I1,oracle1,N2,recall,23,0.8674187219730942
R1-I1,oracle1,N2,recall,24,0.8685818385650225
R1-I1,oracle1,N2,recall,25,0.8660313901345291
R1-I1,oracle1,N2,recall,26,0.8665919282511211
R1-I1,oracle1,N2,recall,27,0.8683436098654709
R1-I1,oracle1,N2,recall,28,0.8666199551569507
R1-I1,oracle1,N2,recall,29,0.8676149103139014
R1-I1,oracle1,N2,recall,30,0.8680353139013453
R1-I1,oracle1,N2,recall,31,0.8665779147982062
R1-I1,oracle1,N2,recall,32,0.8682315022421525
R1-I1,oracle1,N2,recall,33,0.8667741031390135
R1-I1,oracle1,N2,recall,34,0.8672085201793722
R1-I1,oracle1,N2,recall,35,0.8675168161434977
R1-I1,oracle1,N2,recall,36,0.8665358744394619
R1-I1,oracle1,N2,recall,37,0.8678951793721973
R1-I1,oracle1,N2,recall,38,0.8678110986547085
R1-I1,oracle1,N2,recall,39,0.8666619955156951
R1-I1,oracle1,N2,recall,40,0.8668441704035874
R1-I1,oracle1,N2,recall,41,0.8674047085201794
R1-I1,oracle1,N2,recall,42,0.867292600896861
R1-I1,oracle1,N2,recall,43,0.8678251121076234
R1-I1,oracle1,N2,recall,44,0.8667881165919282
R1-I1,oracle1,N2,recall,45,0.8675448430493273
R1-I1,oracle1,N2,recall,46,0.8676149103139014
R1-I1,oracle1,N2,recall,47,0.8672365470852018
R1-I1,oracle1,N2,recall,48,0.8682315022421525
R1-I1,oracle1,N2,recall,49,0.8674887892376681
R1-I1,oracle1,N2,recall,50,0.867292600896861
R1-I1,oracle1,N2,recall,51,0.8672085201793722
R1-I1,oracle1,N2,recall,52,0.8667741031390135
R1-I1,oracle1,N2,recall,53,0.8686519058295964
R1-I1,oracle1,N2,recall,54,0.8677410313901345
R1-I1,oracle1,N2,recall,55,0.8674187219730942
R1-I1,oracle1,N2,recall,56,0.8683996636771301
R1-I1,oracle1,N2,recall,57,0.8666059417040358
R1-I1,oracle1,N2,recall,58,0.8669983183856502
R1-I1,oracle1,N2,recall,59,0.8669562780269058
R1-I1,oracle1,N2,recall,60,0.8670964125560539
R1-I1,oracle1,N2,recall,61,0.8674747757847534
R1-I1,oracle1,N2,recall,62,0.8676008968609865
R1-I1,oracle1,N2,recall,63,0.8687079596412556
R1-I1,oracle1,N2,recall,64,0.8669142376681614
R1-I1,oracle1,N2,recall,65,0.8673906950672646
R1-I1,oracle1,N2,recall,66,0.8674467488789238
R1-I1,oracle1,N2,recall,67,0.8679232062780269
R1-I1,oracle1,N2,recall,68,0.8666479820627803
R1-I1,oracle1,N2,recall,69,0.8665639013452915
R1-I1,oracle1,N2,recall,70,0.8677270179372197
R1-I1,oracle1,N2,recall,71,0.868119394618834
R1-I1,oracle1,N2,recall,72,0.8676289237668161
R1-I1,oracle1,N2,recall,73,0.868679932735426
R1-I1,oracle1,N2,recall,74,0.8677970852017938
R1-I1,oracle1,N2,recall,75,0.8684557174887892
R1-I1,oracle1,N2,recall,76,0.8690723094170404
R1-I1,oracle1,N2,recall,77,0.867152466367713
R1-I1,oracle1,N2,recall,78,0.8680072869955157
R1-I1,oracle1,N2,recall,79,0.8675168161434977
R1-I1,oracle1,N2,recall,80,0.8674747757847534
R1-I1,oracle1,N2,recall,81,0.8684276905829597
R1-I1,oracle1,N2,recall,82,0.868119394618834
R1-I1,oracle1,N2,recall,83,0.8660874439461883
R1-I1,oracle1,N2,recall,84,0.8672785874439461
R1-I1,oracle1,N2,recall,85,0.865835201793722
R1-I1,oracle1,N2,recall,86,0.8667460762331839
R1-I1,oracle1,N2,recall,87,0.8676149103139014
R1-I1,oracle1,N2,recall,88,0.8673766816143498
R1-I1,oracle1,N2,recall,89,0.8665358744394619
R1-I1,oracle1,N2,recall,90,0.8674467488789238
R1-I1,oracle1,N2,recall,91,0.8677410313901345
R1-I1,oracle1,N2,recall,92,0.867432735426009
R1-I1,oracle1,N2,recall,93,0.8657371076233183
R1-I1,oracle1,N2,recall,94,0.8688060538116592
R1-I1,oracle1,N2,recall,95,0.8678671524663677
R1-I1,oracle1,N2,recall,96,0.8681053811659193
R1-I1,oracle1,N2,recall,97,0.8668301569506727
R1-I1,oracle1,N2,recall,98,0.8670543721973094
R1-I1,oracle1,N2,recall,99,0.8673486547085202
R1-I1,oracle1,N2,inversions,0,6.820067264573991
R1-I1,oracle1,N2,inversions,1,6.836182735426009
R1-I1,oracle1,N2,inversions,2,6.838424887892376
R1-I1,oracle1,N2,inversions,3,6.875980941704036
R1-I1,oracle1,N2,inversions,4,6.78405269058296
R1-I1,oracle1,N2,inversions,5,6.879344170403588
R1-I1,oracle1,N2,inversions,6,6.805493273542601
R1-I1,oracle1,N2,inversions,7,6.792180493273543
R1-I1,oracle1,N2,inversions,8,6.838004484304933
R1-I1,oracle1,N2,inversions,9,6.929792600896861
R1-I1,oracle1,N2,inversions,10,6.874859865470852
R1-I1,oracle1,N2,inversions,11,6.7673766816143495
R1-I1,oracle1,N2,inversions,12,6.882987668161435
R1-I1,oracle1,N2,inversions,13,6.896020179372197
R1-I1,oracle1,N2,inversions,14,6.883688340807175
R1-I1,oracle1,N2,inversions,15,6.860145739910314
R1-I1,oracle1,N2,inversions,16,6.8678531390134525
R1-I1,oracle1,N2,inversions,17,6.846412556053812
R1-I1,oracle1,N2,inversions,18,6.840106502242152
R1-I1,oracle1,N2,inversions,19,6.885510089686099
R1-I1,oracle1,N2,inversions,20,6.865050448430493
R1-I1,oracle1,N2,inversions,21,6.863649103139013
R1-I1,oracle1,N2,inversions,22,6.7875560538116595
R1-I1,oracle1,N2,inversions,23,6.810958520179372
R1-I1,oracle1,N2,inversions,24,6.823150224215246
R1-I1,oracle1,N2,inversions,25,6.943385650224215
R1-I1,oracle1,N2,inversions,26,6.863368834080718
R1-I1,oracle1,N2,inversions,27,6.751541479820628
R1-I1,oracle1,N2,inversions,28,6.864349775784754
R1-I1,oracle1,N2,inversions,29,6.8078755605381165
R1-I1,oracle1,N2,inversions,30,6.842628923766816
R1-I1,oracle1,N2,inversions,31,6.85972533632287
R1-I1,oracle1,N2,inversions,32,6.852438340807175
R1-I1,oracle1,N2,inversions,33,6.791619955156951
R1-I1,oracle1,N2,inversions,34,6.819086322869955
R1-I1,oracle1,N2,inversions,35,6.837023542600897
R1-I1,oracle1,N2,inversions,36,6.779007847533633
R1-I1,oracle1,N2,inversions,37,6.803110986547085
R1-I1,oracle1,N2,inversions,38,6.808436098654709
R1-I1,oracle1,N2,inversions,39,6.852858744394619
R1-I1,oracle1,N2,inversions,40,6.854260089686099
R1-I1,oracle1,N2,inversions,41,6.870936098654709
R1-I1,oracle1,N2,inversions,42,6.850616591928251
R1-I1,oracle1,N2,inversions,43,6.82567264573991
R1-I1,oracle1,N2,inversions,44,6.804232062780269
R1-I1,oracle1,N2,inversions,45,6.838004484304933
R1-I1,oracle1,N2,inversions,46,6.833940582959642
R1-I1,oracle1,N2,inversions,47,6.824831838565022
R1-I1,oracle1,N2,inversions,48,6.820908071748879
R1-I1,oracle1,N2,inversions,49,6.813621076233184
R1-I1,oracle1,N2,inversions,50,6.852158071748879
R1-I1,oracle1,N2,inversions,51,6.823570627802691
R1-I1,oracle1,N2,inversions,52,6.757707399103139
